game_id,settled_in,season,date_time,date_time_GMT,outcome,home_rink_side_start,venue,venue_time_zone_id,venue_time_zone_offset,venue_time_zone_tz,home_team_id,home_won,home_head_coach,home_goals,home_shots,home_hits,home_pim,home_powerPlayOpportunities,home_powerPlayGoals,home_faceOffWinPercentage,home_giveaways,home_takeaways,away_team_id,away_won,away_head_coach,away_goals,away_shots,away_hits,away_pim,away_powerPlayOpportunities,away_powerPlayGoals,away_faceOffWinPercentage,away_giveaways,away_takeaways,type,venue_link
2010020849,OT,20102011,2/16/2011,20110216T003000+0000,away win SO,right,Centre Bell,America/Montreal,-4,EDT,8,1,Jared Bednar,2,28,17,4,4,1,37.1,4,8,7,0,Mike Babcock,3,34,21,8,2,0,62.9,0,8,R,/api/v1/venues/null
2010020848,OT,20102011,2/16/2011,20110216T000000+0000,away win REG,left,TD Garden,America/New_York,-4,EDT,6,0,Peter DeBoer,3,33,25,19,3,1,46.6,7,2,10,1,Paul Maurice,4,23,26,10,3,1,53.4,11,9,R,/api/v1/venues/null
2010020853,REG,20102011,2/16/2011,20110216T010000+0000,away win REG,right,Xcel Energy Center,America/Chicago,-5,CDT,30,0,Phil Housley,1,35,28,4,2,0,50,11,4,23,1,Claude Julien,4,24,19,4,2,0,50,6,4,R,/api/v1/venues/null
2010020850,OT,20102011,2/16/2011,20110216T003000+0000,away win SO,left,Scotiabank Place,America/New_York,-4,EDT,9,0,John Tortorell,3,30,30,6,3,1,50.7,4,4,2,1,Mike Sullivan,4,43,14,6,3,2,49.3,5,7,R,/api/v1/venues/null
2010020854,REG,20102011,2/16/2011,20110216T020000+0000,home win REG,left,Rexall Place,America/Edmonton,-6,MDT,22,0,Jeremy Collito,4,24,17,6,2,0,43.1,8,9,25,1,Gerard Gallant,1,43,25,4,3,1,56.9,6,11,R,/api/v1/venues/null
2010020852,REG,20102011,2/16/2011,20110216T010000+0000,away win OT,left,Bridgestone Arena,America/Chicago,-5,CDT,18,1,Jon Cooper,1,26,27,6,4,2,47.5,7,5,28,0,Peter DeBoer,2,39,19,8,3,1,52.5,2,8,R,/api/v1/venues/null
2010020856,REG,20102011,2/17/2011,20110217T000000+0000,home win REG,left,Prudential Center,America/New_York,-4,EDT,1,0,Todd McLellan,3,27,47,10,3,0,42.2,14,14,12,1,Randy Carlyle,2,28,39,8,4,0,57.8,12,13,R,/api/v1/venues/null
2010020861,REG,20102011,2/17/2011,20110217T023000+0000,home win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,1,Dave Hakstol,4,24,18,6,2,1,55.8,2,7,25,0,Todd McLellan,2,24,31,6,3,0,44.2,5,5,R,/api/v1/venues/null
2010020862,REG,20102011,2/17/2011,20110217T030000+0000,away win REG,left,Honda Center,America/Los_Angeles,-7,PDT,24,0,Gerard Gallant,6,29,24,10,2,1,44.4,12,16,15,1,Guy Boucher,7,38,31,4,5,1,55.6,8,6,R,/api/v1/venues/null
2010020857,REG,20102011,2/17/2011,20110217T000000+0000,away win SO,left,Nationwide Arena,America/New_York,-4,EDT,29,0,Doug Weight,3,32,14,12,4,0,49.2,15,5,26,1,Bob Boughner,4,41,14,8,6,1,50.8,9,6,R,/api/v1/venues/null
2010020859,SO,20102011,2/17/2011,20110217T010000+0000,home win REG,right,United Center,America/Chicago,-5,CDT,16,0,Peter DeBoer,3,38,16,10,5,1,57.1,10,12,30,1,Rick Tocchet,1,26,19,12,4,1,42.9,10,11,R,/api/v1/venues/null
2010020858,REG,20102011,2/17/2011,20110217T003000+0000,away win REG,right,BankAtlantic Center,America/New_York,-4,EDT,13,0,Todd Reirden,2,25,29,6,1,0,41.4,15,11,4,1,Peter Laviolette,4,34,14,2,3,1,58.6,11,17,R,/api/v1/venues/null
2010020860,REG,20102011,2/17/2011,20110217T020000+0000,away win OT,right,Pepsi Center,America/Denver,-6,MDT,21,0,John Tortorell,2,35,18,6,2,0,54.1,13,14,5,1,Claude Julien,3,26,16,4,3,0,45.9,7,9,R,/api/v1/venues/null
2010020855,REG,20102011,2/17/2011,20110217T000000+0000,away win REG,left,HSBC Arena,America/New_York,-4,EDT,7,0,Phil Housley,1,43,9,6,3,1,54.9,7,5,10,1,Jeremy Colliton,2,30,9,8,2,0,45.1,10,7,R,/api/v1/venues/null
2010020867,REG,20102011,2/18/2011,20110218T020000+0000,home win REG,left,Rexall Place,America/Edmonton,-6,MDT,22,0,Rick Tocchet,4,41,32,4,4,0,50,7,5,8,1,Bob Boughner,1,26,30,10,0,0,50,7,5,R,/api/v1/venues/null
2010020866,REG,20102011,2/18/2011,20110218T010000+0000,home win REG,left,Bridgestone Arena,America/Chicago,-5,CDT,18,0,Phil Housley,3,34,16,18,3,1,40.3,3,2,23,1,Paul Maurice,1,37,7,6,4,2,59.7,3,3,R,/api/v1/venues/null
2010020864,REG,20102011,2/18/2011,20110218T000000+0000,home win SO,right,Madison Square Garde,America/New_York,-4,EDT,3,0,Dave Hakstol,4,37,25,12,4,1,45.2,8,4,26,1,Jon Cooper,3,22,16,8,1,0,54.8,10,13,R,/api/v1/venues/null
2010020868,REG,20102011,2/18/2011,20110218T020000+0000,home win REG,NA,Jobing.com Arena,America/Phoenix,-7,MST,27,0,Phil Housley,4,32,21,47,3,1,43.5,2,3,11,1,Bob Boughner,3,32,16,35,7,2,56.5,3,3,R,/api/v1/venues/null
2010020865,REG,20102011,2/18/2011,20110218T003000+0000,away win REG,left,St. Pete Times Forum,America/New_York,-4,EDT,14,1,John Tortorell,2,50,15,4,5,1,50.7,0,5,17,0,John Hynes,6,36,12,12,1,0,49.3,0,2,R,/api/v1/venues/null
2010020869,REG,20102011,2/18/2011,20110218T033000+0000,home win REG,left,HP Pavilion at San J,America/Los_Angeles,-7,PDT,28,1,Jim Montgomery,3,25,23,15,2,1,55,17,11,15,0,Ken Hitchcock,2,29,24,23,3,0,45,11,3,R,/api/v1/venues/null
2010020863,REG,20102011,2/18/2011,20110218T000000+0000,away win REG,left,Nassau Coliseum,America/New_York,-4,EDT,2,1,Rod Brind'Amou,3,32,24,4,3,0,39.3,12,8,6,0,Gerard Gallant,6,25,38,6,2,1,60.7,8,11,R,/api/v1/venues/null
2010020870,REG,20102011,2/19/2011,20110219T000000+0000,home win REG,left,Prudential Center,America/New_York,-4,EDT,1,1,Bruce Cassidy,1,34,24,7,4,0,47.8,12,7,3,0,Bruce Boudreau,0,27,37,13,1,0,52.2,7,13,R,/api/v1/venues/null
2010020873,REG,20102011,2/19/2011,20110219T003000+0000,away win REG,left,Scotiabank Place,America/New_York,-4,EDT,9,0,Guy Boucher,2,21,30,13,2,0,57.1,11,7,6,1,Mike Yeo,4,37,26,11,3,0,42.9,11,6,R,/api/v1/venues/null
2010020872,REG,20102011,2/19/2011,20110219T003000+0000,away win REG,left,HSBC Arena,America/New_York,-4,EDT,7,0,Bill Peters,0,45,23,2,2,0,63.8,10,23,19,1,Doug Weight,3,23,37,6,0,0,36.2,4,20,R,/api/v1/venues/null
2010020875,REG,20102011,2/19/2011,20110219T010000+0000,home win REG,right,Xcel Energy Center,America/Chicago,-5,CDT,30,1,Peter DeBoer,5,36,22,2,2,1,53.1,7,9,24,0,Mike Yeo,1,16,28,4,1,0,46.9,4,8,R,/api/v1/venues/null
2010020876,SO,20102011,2/19/2011,20110219T013000+0000,away win REG,right,United Center,America/Chicago,-5,CDT,16,1,Randy Carlyle,3,30,6,19,2,0,55.3,16,0,29,0,Peter Laviolette,4,35,17,9,7,0,44.7,13,4,R,/api/v1/venues/null
2010020871,OT,20102011,2/19/2011,20110219T010000+0000,home win REG,right,RBC Center,America/New_York,-4,EDT,12,0,Randy Carlyle,3,33,16,4,3,1,58.7,18,7,4,1,Jared Bednar,2,42,27,6,2,2,41.3,17,6,R,/api/v1/venues/null
2010020874,REG,20102011,2/19/2011,20110219T003000+0000,away win REG,right,BankAtlantic Center,America/New_York,-4,EDT,13,0,Phil Housley,3,30,11,11,1,0,43.3,4,5,17,1,Dave Hakstol,4,41,17,9,3,0,56.7,8,7,R,/api/v1/venues/null
2010020877,REG,20102011,2/19/2011,20110219T203000+0000,home win REG,left,Rexall Place,America/Edmonton,-6,MDT,22,1,Phil Housley,5,33,23,4,1,0,60.3,8,3,11,0,Rick Tocchet,3,26,21,2,2,0,39.7,6,2,R,/api/v1/venues/null
2010020888,REG,20102011,2/20/2011,20110220T203000+0000,home win SO,right,United Center,America/Chicago,-5,CDT,16,1,Peter Laviolet,3,25,31,10,4,1,47.1,10,7,5,0,Mike Yeo,2,33,33,14,2,0,52.9,6,9,R,/api/v1/venues/null
2010020890,REG,20102011,2/20/2011,20110220T230000+0000,home win REG,right,McMahon Stadium,America/Denver,-6,MDT,20,1,Ken Hitchcock,4,22,14,10,1,1,45.1,6,10,8,0,Phil Housley,0,28,23,4,4,0,54.9,8,5,R,/api/v1/venues/null
2010020889,REG,20102011,2/20/2011,20110220T173000+0000,away win SO,right,Xcel Energy Center,America/Chicago,-5,CDT,30,1,Jared Bednar,1,28,16,18,6,2,35.8,7,9,17,0,Barry Trotz,2,30,26,20,5,1,64.2,4,8,R,/api/v1/venues/null
2010020886,REG,20102011,2/20/2011,20110220T173000+0000,away win REG,left,HSBC Arena,America/New_York,-4,EDT,7,1,Rick Tocchet,1,27,28,6,2,0,53.2,4,5,15,0,John Hynes,2,27,26,4,3,0,46.8,4,1,R,/api/v1/venues/null
2010020887,REG,20102011,2/20/2011,20110220T173000+0000,away win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,1,Joel Quennevil,2,46,18,6,6,0,44.1,9,9,4,0,Bruce Boudreau,4,28,27,14,2,0,55.9,13,9,R,/api/v1/venues/null
2010020878,REG,20102011,2/20/2011,20110220T000000+0000,away win SO,right,Air Canada Centre,America/Toronto,-4,EDT,10,1,Paul Maurice,0,28,23,27,5,2,63.8,6,6,9,0,Jared Bednar,1,31,16,15,5,0,36.2,18,1,R,/api/v1/venues/null
2010020884,REG,20102011,2/20/2011,20110220T030000+0000,home win REG,right,Rogers Arena,America/Vancouver,-7,PDT,23,0,Jared Bednar,5,35,18,8,4,0,39.2,2,9,25,1,Peter Laviolette,2,28,18,8,4,0,60.8,2,10,R,/api/v1/venues/null
2010020882,REG,20102011,2/20/2011,20110220T010000+0000,home win REG,left,Scottrade Center,America/Chicago,-5,CDT,19,1,Peter Laviolet,9,40,8,8,5,0,53.1,12,11,24,0,Bruce Cassidy,3,26,17,20,4,0,46.9,10,7,R,/api/v1/venues/null
2010020880,REG,20102011,2/20/2011,20110220T000000+0000,away win REG,right,RBC Center,America/New_York,-4,EDT,12,1,Rod Brind'Amou,1,25,37,6,3,0,50.8,11,26,1,0,John Hynes,4,34,25,6,3,0,49.2,12,8,R,/api/v1/venues/null
2010020879,REG,20102011,2/20/2011,20110220T000000+0000,home win REG,left,Nassau Coliseum,America/New_York,-4,EDT,2,1,Bill Peters,3,25,12,4,2,0,51.2,15,9,26,0,Peter Laviolette,0,27,21,6,1,0,48.8,19,7,R,/api/v1/venues/null
2010020881,REG,20102011,2/20/2011,20110220T003000+0000,away win SO,left,St. Pete Times Forum,America/New_York,-4,EDT,14,0,Ken Hitchcock,2,24,19,20,6,1,44.3,24,6,13,1,Bill Peters,3,34,9,18,7,2,55.7,12,10,R,/api/v1/venues/null
2010020885,REG,20102011,2/20/2011,20110220T033000+0000,home win REG,left,HP Pavilion at San J,America/Los_Angeles,-7,PDT,28,0,Bob Murray,4,34,28,4,2,0,41.8,11,4,21,1,Gerard Gallant,0,34,25,4,2,1,58.2,13,11,R,/api/v1/venues/null
2010020883,REG,20102011,2/20/2011,20110220T010000+0000,away win REG,left,Bridgestone Arena,America/Chicago,-5,CDT,18,1,Jared Bednar,2,43,26,6,3,1,61.9,7,10,27,0,Phil Housley,3,18,36,10,1,0,38.1,6,5,R,/api/v1/venues/null
2010020891,REG,20102011,2/21/2011,20110221T180000+0000,home win REG,left,Nassau Coliseum,America/New_York,-4,EDT,2,0,Rick Tocchet,5,30,29,6,1,0,45.3,2,3,13,1,Ken Hitchcock,1,24,36,2,3,0,54.7,4,5,R,/api/v1/venues/null
2010020892,REG,20102011,2/21/2011,20110221T190000+0000,away win REG,left,Scottrade Center,America/Chicago,-5,CDT,19,1,John Hynes,3,31,22,8,2,0,41.5,11,7,16,0,Guy Boucher,5,30,18,4,4,0,58.5,5,4,R,/api/v1/venues/null
2010020893,REG,20102011,2/22/2011,20110222T003000+0000,away win REG,left,CONSOL Energy Center,America/New_York,-4,EDT,5,1,Bruce Cassidy,0,27,21,6,2,2,54,12,7,15,0,Bruce Boudreau,1,24,28,4,3,0,46,11,12,R,/api/v1/venues/null
2010020896,REG,20102011,2/23/2011,20110223T000000+0000,away win SO,right,RBC Center,America/New_York,-4,EDT,12,1,Paul Maurice,3,21,22,8,2,0,44.8,17,6,3,0,Bill Peters,4,29,9,4,4,1,55.2,10,5,R,/api/v1/venues/null
2010020897,SO,20102011,2/23/2011,20110223T003000+0000,away win REG,right,Joe Louis Arena,America/Detroit,-4,EDT,17,1,Peter DeBoer,3,32,11,6,3,1,58.6,15,10,28,0,Glen Gulutzan,4,34,28,6,3,1,41.4,11,11,R,/api/v1/venues/null
2010020899,REG,20102011,2/23/2011,20110223T010000+0000,home win REG,right,Xcel Energy Center,America/Chicago,-5,CDT,30,0,Travis Green,4,31,40,8,4,3,50,3,8,22,1,Peter DeBoer,1,30,17,8,4,1,50,5,6,R,/api/v1/venues/null
2010020898,REG,20102011,2/23/2011,20110223T000000+0000,home win REG,left,Nationwide Arena,America/New_York,-4,EDT,29,0,Jared Bednar,4,33,36,10,5,1,38.6,8,6,18,1,Peter Laviolette,0,34,30,14,3,0,61.4,0,11,R,/api/v1/venues/null
2010020895,REG,20102011,2/23/2011,20110223T000000+0000,away win OT,right,Wells Fargo Center,America/New_York,-4,EDT,4,1,Scott Gordon,2,33,21,6,2,0,61.7,8,2,27,0,Jeff Blashill,3,22,23,4,3,1,38.3,9,4,R,/api/v1/venues/null
2010020900,REG,20102011,2/23/2011,20110223T013000+0000,away win REG,right,American Airlines Ce,America/Chicago,-5,CDT,25,1,John Tortorell,0,40,9,6,5,0,69.1,4,3,1,0,David Quinn,1,27,17,10,3,0,30.9,5,4,R,/api/v1/venues/null
2010020894,REG,20102011,2/23/2011,20110223T000000+0000,home win REG,right,Air Canada Centre,America/Toronto,-4,EDT,10,1,Mike Sullivan,2,22,39,13,3,0,45.6,10,6,2,0,Jon Cooper,1,35,59,15,2,1,54.4,8,5,R,/api/v1/venues/null
2010020901,REG,20102011,2/23/2011,20110223T030000+0000,away win REG,right,Rogers Arena,America/Vancouver,-7,PDT,23,1,Peter Laviolet,2,47,11,6,5,1,60.3,8,6,8,0,Rick Tocchet,3,26,24,10,3,0,39.7,9,4,R,/api/v1/venues/null
2010020759,OT,20102011,2/23/2011,20110223T010000+0000,away win REG,left,Scottrade Center,America/Chicago,-5,CDT,19,0,Phil Housley,3,39,16,6,2,0,66.2,11,3,21,1,Rod Brind'Amour,4,30,9,4,3,1,33.8,12,6,R,/api/v1/venues/null
2010020906,SO,20102011,2/23/2011,20110223T020000+0000,away win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,1,Barry Trotz,1,38,33,0,3,0,60,22,14,6,0,Marc Crawford,3,27,27,6,0,0,40,25,15,R,/api/v1/venues/null
2010020908,OT,20102011,2/24/2011,20110224T030000+0000,away win REG,left,Honda Center,America/Los_Angeles,-7,PDT,24,0,Bruce Boudreau,2,27,24,6,1,0,50.8,14,12,26,1,John Stevens,3,30,32,4,2,1,49.2,5,3,R,/api/v1/venues/null
2010020907,REG,20102011,2/24/2011,20110224T023000+0000,away win REG,right,Pepsi Center,America/Denver,-6,MDT,21,0,Mike Babcock,1,29,11,6,4,1,60,13,8,22,1,Paul Maurice,5,29,26,8,3,1,40,10,6,R,/api/v1/venues/null
2010020903,REG,20102011,2/24/2011,20110224T000000+0000,home win REG,left,Scotiabank Place,America/New_York,-4,EDT,9,1,Peter DeBoer,5,24,28,8,3,0,47.8,9,12,13,0,Randy Carlyle,1,31,27,6,4,0,52.2,8,6,R,/api/v1/venues/null
2010020902,REG,20102011,2/24/2011,20110224T000000+0000,home win REG,left,HSBC Arena,America/New_York,-4,EDT,7,0,Mike Babcock,4,37,30,4,2,1,50.7,8,16,11,1,Guy Boucher,1,24,26,4,2,0,49.3,14,7,R,/api/v1/venues/null
2010020904,REG,20102011,2/24/2011,20110224T003000+0000,away win OT,left,CONSOL Energy Center,America/New_York,-4,EDT,5,0,Bob Boughner,2,41,18,6,2,0,59.1,18,12,28,1,John Tortorella,3,32,7,4,3,2,40.9,14,7,R,/api/v1/venues/null
2010020905,REG,20102011,2/24/2011,20110224T003000+0000,home win REG,left,St. Pete Times Forum,America/New_York,-4,EDT,14,1,Craig Berube,8,42,14,15,4,1,68.1,4,19,27,0,Todd Reirden,3,25,16,17,3,0,31.9,8,10,R,/api/v1/venues/null
2010020914,SO,20102011,2/25/2011,20110225T033000+0000,home win REG,right,Staples Center,America/Los_Angeles,-7,PDT,26,1,Doug Weight,4,38,25,10,3,1,54.4,19,7,30,0,John Hynes,2,46,14,6,5,0,45.6,11,12,R,/api/v1/venues/null
2010020909,REG,20102011,2/25/2011,20110225T000000+0000,home win OT,right,Wells Fargo Center,America/New_York,-4,EDT,4,0,John Stevens,4,25,37,19,2,0,50,9,0,2,1,Randy Carlyle,3,22,38,19,2,1,50,4,5,R,/api/v1/venues/null
2010020912,REG,20102011,2/25/2011,20110225T010000+0000,away win REG,left,Bridgestone Arena,America/Chicago,-5,CDT,18,1,Claude Julien,0,31,33,16,3,2,46.2,10,6,16,0,Jeff Blashill,3,28,25,20,1,0,53.8,17,6,R,/api/v1/venues/null
2010020911,REG,20102011,2/25/2011,20110225T003000+0000,away win REG,right,Centre Bell,America/Montreal,-4,EDT,8,0,Rick Tocchet,4,31,23,11,4,0,47.4,9,4,10,1,Randy Carlyle,5,27,14,15,2,1,52.6,1,2,R,/api/v1/venues/null
2010020910,REG,20102011,2/25/2011,20110225T003000+0000,away win REG,right,Joe Louis Arena,America/Detroit,-4,EDT,17,1,Jon Cooper,1,27,16,8,1,1,49.3,9,10,25,0,Rod Brind'Amour,4,40,16,2,4,0,50.7,11,3,R,/api/v1/venues/null
2010020913,REG,20102011,2/25/2011,20110225T030000+0000,home win REG,right,Rogers Arena,America/Vancouver,-7,PDT,23,1,Guy Boucher,3,34,26,0,1,0,61.8,21,9,19,0,David Quinn,2,27,40,2,0,0,38.2,12,8,R,/api/v1/venues/null
2010020918,OT,20102011,2/26/2011,20110226T003000+0000,home win REG,left,HSBC Arena,America/New_York,-4,EDT,7,1,Guy Boucher,4,37,41,20,3,0,56.9,14,6,9,0,Alain Vigneault,2,33,36,10,3,0,43.1,12,3,R,/api/v1/venues/null
2010020921,REG,20102011,2/26/2011,20110226T020000+0000,away win SO,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,1,Glen Gulutzan,3,45,15,6,6,2,47.1,7,6,28,0,Paul Maurice,4,28,11,12,3,1,52.9,4,10,R,/api/v1/venues/null
2010020923,SO,20102011,2/26/2011,20110226T030000+0000,away win OT,left,Honda Center,America/Los_Angeles,-7,PDT,24,0,Rick Tocchet,2,32,25,4,2,0,54.4,3,3,30,1,Peter DeBoer,3,22,15,4,2,1,45.6,5,1,R,/api/v1/venues/null
2010020916,OT,20102011,2/26/2011,20110226T000000+0000,home win REG,right,RBC Center,America/New_York,-4,EDT,12,0,Bill Peters,4,42,26,8,3,0,71.7,15,12,5,1,John Hynes,1,21,29,8,3,1,28.3,11,16,R,/api/v1/venues/null
2010020919,REG,20102011,2/26/2011,20110226T003000+0000,away win SO,NA,Philips Arena,America/New_York,-4,EDT,11,0,Doug Weight,1,35,25,2,4,0,54,15,6,13,1,Bruce Boudreau,2,32,29,8,1,0,46,19,7,R,/api/v1/venues/null
2010020924,REG,20102011,2/26/2011,20110226T190000+0000,home win REG,right,American Airlines Ce,America/Chicago,-5,CDT,25,1,Mike Sullivan,3,33,30,2,5,3,64.9,9,8,18,0,Claude Julien,2,26,39,10,1,1,35.1,5,6,R,/api/v1/venues/null
2010020915,REG,20102011,2/26/2011,20110226T000000+0000,away win REG,right,Verizon Center,America/New_York,-4,EDT,15,0,Bruce Cassidy,0,29,36,27,1,1,45.6,14,5,3,1,Jon Cooper,6,37,26,19,5,1,54.4,17,11,R,/api/v1/venues/null
2010020920,REG,20102011,2/26/2011,20110226T003000+0000,home win REG,left,St. Pete Times Forum,America/New_York,-4,EDT,14,0,Rick Tocchet,2,36,17,16,4,1,47.4,11,4,1,1,Dave Hakstol,1,34,10,16,3,1,52.6,7,2,R,/api/v1/venues/null
2010020917,REG,20102011,2/26/2011,20110226T000000+0000,home win REG,left,Nationwide Arena,America/New_York,-4,EDT,29,0,Ken Hitchcock,5,26,33,6,1,0,56.9,10,8,27,1,Peter DeBoer,3,40,24,2,3,0,43.1,12,7,R,/api/v1/venues/null
2010020925,OT,20102011,2/26/2011,20110226T210000+0000,home win REG,right,Staples Center,America/Los_Angeles,-7,PDT,26,1,Jeff Blashill,4,39,25,13,2,0,62.7,20,2,21,0,Peter Laviolette,3,30,18,11,3,0,37.3,9,2,R,/api/v1/venues/null
2010020922,REG,20102011,2/26/2011,20110226T020000+0000,away win REG,left,Rexall Place,America/Edmonton,-6,MDT,22,0,Mike Babcock,0,32,28,4,2,1,51.7,18,9,19,1,Bruce Cassidy,5,29,29,4,2,0,48.3,12,2,R,/api/v1/venues/null
2010020928,REG,20102011,2/27/2011,20110227T000000+0000,home win REG,right,Centre Bell,America/Montreal,-4,EDT,8,0,Bruce Boudreau,4,29,14,8,5,0,46.2,3,8,12,1,Paul Maurice,3,19,12,12,3,0,53.8,2,7,R,/api/v1/venues/null
2010020935,REG,20102011,2/27/2011,20110227T220000+0000,away win REG,right,BankAtlantic Center,America/New_York,-4,EDT,13,1,John Stevens,1,28,19,10,4,2,47,15,2,1,0,Mike Babcock,2,36,25,10,4,1,53,6,1,R,/api/v1/venues/null
2010020932,REG,20102011,2/27/2011,20110227T180000+0000,away win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,1,Phil Housley,1,32,19,7,4,0,51.7,7,6,14,0,Barry Trotz,2,25,22,13,1,0,48.3,7,5,R,/api/v1/venues/null
2010020934,REG,20102011,2/27/2011,20110227T220000+0000,home win OT,NA,Philips Arena,America/New_York,-4,EDT,11,1,Dave Hakstol,3,27,30,2,2,0,54.5,8,7,10,0,Phil Housley,2,20,31,4,1,0,45.5,9,5,R,/api/v1/venues/null
2010020926,OT,20102011,2/27/2011,20110227T000000+0000,away win SO,left,HSBC Arena,America/New_York,-4,EDT,7,1,Claude Julien,2,36,31,6,3,0,50.9,11,9,17,0,John Hynes,3,32,27,6,3,0,49.1,12,5,R,/api/v1/venues/null
2010020931,OT,20102011,2/27/2011,20110227T030000+0000,away win REG,right,Rogers Arena,America/Vancouver,-7,PDT,23,1,Doug Weight,1,33,24,11,5,1,63.5,13,6,6,0,John Stevens,3,29,31,15,3,1,36.5,16,7,R,/api/v1/venues/null
2010020930,SO,20102011,2/27/2011,20110227T000000+0000,away win REG,left,Nassau Coliseum,America/New_York,-4,EDT,2,1,Ken Hitchcock,2,36,40,6,3,0,59.4,14,5,15,0,Mike Sullivan,3,37,26,8,2,0,40.6,12,1,R,/api/v1/venues/null
2010020933,REG,20102011,2/27/2011,20110227T200000+0000,home win REG,left,Bridgestone Arena,America/Chicago,-5,CDT,18,1,Bruce Boudreau,3,30,17,6,4,0,47.4,6,6,29,0,Peter Laviolette,2,20,18,10,2,0,52.6,2,5,R,/api/v1/venues/null
2010020929,REG,20102011,2/27/2011,20110227T000000+0000,home win REG,left,Scotiabank Place,America/New_York,-4,EDT,9,1,Todd Reirden,4,24,19,8,4,0,54.9,18,9,4,0,Phil Housley,1,37,6,8,4,0,45.1,7,14,R,/api/v1/venues/null
2010020927,REG,20102011,2/27/2011,20110227T000000+0000,away win SO,right,Air Canada Centre,America/Toronto,-4,EDT,10,1,Phil Housley,5,22,13,0,1,0,50,6,3,5,0,Barry Trotz,6,25,20,2,0,0,50,6,0,R,/api/v1/venues/null
2010020937,OT,20102011,2/28/2011,20110228T010000+0000,home win REG,right,Scotiabank Saddledom,America/Denver,-6,MDT,20,0,Todd McLellan,1,45,31,6,2,1,52.5,22,5,19,1,Joel Quenneville,0,36,21,4,3,2,47.5,8,13,R,/api/v1/venues/null
2010020938,REG,20102011,2/28/2011,20110228T010000+0000,away win REG,left,Rexall Place,America/Edmonton,-6,MDT,22,1,Dave Hakstol,2,28,22,8,4,2,64.9,6,7,6,0,Claude Julien,3,28,24,10,3,1,35.1,6,9,R,/api/v1/venues/null
2010020939,REG,20102011,2/28/2011,20110228T010000+0000,home win REG,left,Honda Center,America/Los_Angeles,-7,PDT,24,0,Gerard Gallant,3,39,15,0,1,0,40.6,14,8,21,1,Dave Hakstol,2,18,17,2,0,0,59.4,5,3,R,/api/v1/venues/null
2010020936,REG,20102011,2/28/2011,20110228T000000+0000,home win SO,right,United Center,America/Chicago,-5,CDT,16,1,John Tortorell,4,26,24,4,2,1,49,6,9,27,0,Peter DeBoer,3,26,15,4,2,0,51,11,10,R,/api/v1/venues/null
2010020940,REG,20102011,3/1/2011,20110301T010000+0000,away win REG,right,Xcel Energy Center,America/Chicago,-5,CDT,30,0,John Tortorell,2,37,31,0,2,0,48,8,11,16,1,Mike Sullivan,4,23,17,4,0,0,52,6,3,R,/api/v1/venues/null
2010020941,SO,20102011,3/1/2011,20110301T033000+0000,away win REG,right,Staples Center,America/Los_Angeles,-7,PDT,26,0,Travis Green,4,22,23,8,4,1,54.8,6,5,17,1,Ken Hitchcock,7,30,16,10,3,1,45.2,4,1,R,/api/v1/venues/null
2010020943,REG,20102011,3/2/2011,20110302T000000+0000,home win OT,right,Verizon Center,America/New_York,-4,EDT,15,0,Barry Trotz,2,29,32,9,2,0,61,10,11,2,1,Mike Sullivan,1,28,29,9,2,0,39,9,12,R,/api/v1/venues/null
2010020948,REG,20102011,3/2/2011,20110302T023000+0000,home win SO,left,Rexall Place,America/Edmonton,-6,MDT,22,0,Jeff Blashill,2,21,18,4,1,0,50,16,3,18,1,Travis Green,1,37,20,2,2,0,50,8,3,R,/api/v1/venues/null
2010020950,REG,20102011,3/2/2011,20110302T030000+0000,home win SO,right,Rogers Arena,America/Vancouver,-7,PDT,23,1,Doug Weight,2,29,21,4,3,0,50,15,2,29,0,Barry Trotz,1,32,20,6,2,0,50,13,6,R,/api/v1/venues/null
2010020951,REG,20102011,3/2/2011,20110302T033000+0000,home win SO,left,HP Pavilion at San J,America/Los_Angeles,-7,PDT,28,1,Guy Boucher,2,38,23,2,3,0,70.8,12,5,21,0,Claude Julien,1,28,25,6,1,0,29.2,9,4,R,/api/v1/venues/null
2010020942,REG,20102011,3/2/2011,20110302T000000+0000,away win REG,right,Madison Square Garde,America/New_York,-4,EDT,3,1,Todd McLellan,2,29,29,6,2,0,47.1,19,6,7,0,Peter DeBoer,3,21,9,6,3,1,52.9,9,6,R,/api/v1/venues/null
2010020944,REG,20102011,3/2/2011,20110302T000000+0000,home win REG,right,RBC Center,America/New_York,-4,EDT,12,1,Bruce Cassidy,2,30,26,8,3,2,45,7,4,13,0,Mike Babcock,1,24,29,6,4,1,55,19,7,R,/api/v1/venues/null
2010020946,REG,20102011,3/2/2011,20110302T003000+0000,away win REG,left,Scotiabank Place,America/New_York,-4,EDT,9,0,Paul Maurice,0,38,20,13,4,0,50,15,8,6,1,Alain Vigneault,1,28,19,13,4,0,50,15,5,R,/api/v1/venues/null
